id,title,publishedAt,description,viewCount,subscriberCount,videoCount,retrievedAt,viewCountPerVideo,age,viewCountPerYear
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",12185518,93700,877,2023-01-03T23:50:54Z,13894,3.14,3880738
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",15468941,325000,1005,2023-01-03T23:50:54Z,15391,15.29,1011703
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",150848462,346000,5158,2023-01-03T23:50:54Z,29245,4.34,34757710
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",34734563,208000,709,2023-01-03T23:50:54Z,48990,0.86,40389026
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,37947036,178000,1960,2023-01-03T23:50:54Z,19360,8.41,4512132
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",1892753,29100,506,2023-01-03T23:50:54Z,3740,0.65,2911927
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,2018-05-10T17:30:16Z,"Ethiopian Satellite Television and Radio is the first publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the glob. Ethiopia, a country with a population of close to 110 million people,
ESAT will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its listeners in Ethiopia and glob.
",195320474,638000,8581,2023-01-03T23:50:54Z,22761,4.65,42004403
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",9635648,92000,816,2023-01-03T23:50:54Z,11808,1.96,4916146
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3075192,28000,1084,2023-01-03T23:50:54Z,2836,10.9,282127
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3379768,44100,276,2023-01-03T23:50:54Z,12245,2.27,1488884
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10139126,107000,594,2023-01-03T23:50:54Z,17069,4.26,2380076
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",24571330,153000,1257,2023-01-03T23:50:54Z,19547,2.14,11481929
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",132649175,550000,831,2023-01-03T23:50:54Z,159625,3.38,39245318
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1086266,21500,291,2023-01-03T23:50:54Z,3732,2.06,527313
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",104031181,489000,9093,2023-01-03T23:50:54Z,11440,8.96,11610622
UCvr6jA3WYOhXFUD2LKpqhQw,Ethio 360 Media,2019-06-04T17:59:54Z,"",203099558,529000,3707,2023-01-03T23:50:54Z,54788,3.58,56731720
UCwMHDoJO6cHO6LN1BItFsPQ,Andafta,2017-07-07T08:46:55Z,"Andafta Is Ethiopian multi-platform entertainment and media company ,Powered by its own proprietary technology. Andafta is the go-to source for tech, digital culture and entertainment content for its dedicated and influential audience around the nation as well for the globe.",254714028,867000,5721,2023-01-03T23:50:54Z,44522,5.49,46395997
UCxIn6j4tH1dVnqLd1WFvFNA,Abebe Belew,2012-08-23T23:11:19Z,ADDIS DIMTS Multimedia,26261501,141000,984,2023-01-03T23:50:54Z,26688,10.36,2534893
UC-kDmfnktrzc_SGpS9ulrXw,Adebabay Media,2019-11-14T00:41:33.765580Z,"አደባባይ ሚዲያ በዩ.ኤስ አሜሪካ በቴክሳስ ጠቅላይ ግዛት የተቋቋመ ትርፍ አልባ (nonprofit Media) የሚዲያ ድርጅት ነው። በኢትዮጵያውያን እና በኢትዮጵያውያን-አሜሪካውያን የተቋቋመው አደባባይ ሚዲያ ሚዛናዊና የነጠረ እውነታ (fair, balanced and Fact-checked news and views) ላይ በማቅረብ ላይ የተመሠረተ ነው።",12202105,93700,877,2023-01-04T23:08:50Z,13913,3.14,3886020
UC6bam4pQbuUgXnmyEFlSpNA,ዓባይ ዜና - Abbay News,2007-09-21T22:51:08Z,"",15493258,325000,1007,2023-01-04T23:08:50Z,15385,15.29,1013293
UCBvvcSYeDriczyImdI1qZWw,Tigrai Media House,2018-09-02T14:01:50Z,"TMH’s mission is to enrich the lives of Tigray people by providing captivating media through nonpartisan journalism. TMH will promote community dialogue through exchanging information across different social, cultural, geographical, regional, and ideological boundaries. This dialogue will assist in TMH’s endeavor to enhance tolerance, social integration, and mutual coexistence among all east African people. ",150888661,346000,5160,2023-01-04T23:08:50Z,29241,4.34,34766972
UCCJbY4YdJIUk7Lygrkg5IRA,EMS (Ethiopian Media Services),2022-02-22T03:19:46.031340Z,"Ethiopian Media Services is publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the globe. Ethiopia, a country with a population of close to 120 million people,  Ethiopian Media Services will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its viewers/listeners in Ethiopia and globe.

",34973047,209000,714,2023-01-04T23:08:50Z,48981,0.87,40198904
UCPVr1rrKl8pXVFi-rrqzS1g,Reyot,2014-08-06T19:51:23Z,ርዕዮት የኢትዮጲያና ኢትዮጲያዊነትን ሁለንተና የሚቃኝ፣ የሀገርንና የህዝብን ጉዳዮች በብዙ መንገዶች ተደራሽ የሚያደርግ፣ በርካታ ዝግጅቶችና አቀራረቦች ያሉት የሚድያ ተቋም ነው፡፡  Reyot Media expounds on everything Ethiopian across multiple platforms and formats that our audience find wherever they are.,38008154,178000,1961,2023-01-04T23:08:50Z,19382,8.41,4519400
UCPmgFzP2ZPmdGjHxXjigJaw,Ashara Media - አሻራ ሚዲያ,2022-05-11T13:20:06.187435Z,"",1904536,29100,507,2023-01-04T23:08:50Z,3756,0.65,2930055
UCSYM-vgRrMYsZbG-Z7Kz0Pw,ESATtv Ethiopia,2018-05-10T17:30:16Z,"Ethiopian Satellite Television and Radio is the first publicly funded satellite television station broadcasting 24 hours of news, analysis, and entertainment programs to wider Ethiopian audience across the glob. Ethiopia, a country with a population of close to 110 million people,
ESAT will continue its relentless efforts to produce and broadcast quality programs covering a wide range of issues to its listeners in Ethiopia and glob.
",195455335,638000,8586,2023-01-04T23:08:50Z,22764,4.65,42033405
UCUOJQ0kAEqms79eY37hH-Jg,ETHIO 251 MEDIA,2021-01-17T15:07:48.315237Z,"#ተጨማሪ_መረጃዎችን_ከኢትዮ_251_የተለያዩ_የመረጃ_መረቦች_ያግኙ_እንዲሁም_ሀሳብና_አስተያየታሁን_በጽሁፍ_መልዕክት_ያድርሱን

ተጨማሪ መረጃዎችን ከኢትዮ 251 የተለያዩ የመረጃ መረቦች ያግኙ እንዲሁም ሀሳብና አስተያየታሁን በጽሁፍ መልዕክት ያድርሱን :-
በፌስቡክ https: https://www.facebook.com/ethio251
በቴሌግራም https://t.me/ethio251media
ዩቱዩብ https://youtube.com/c/ETHIO251MEDIA


እናመሰግናለን

https://www.youtube.com/channel/UCN300jmMg6DsO2wECkleq0w
ETHIO 251 MEDIA is an independent media offering you News, Political Analysis and Information feeds from Addis Ababa, Ethiopia.

Enjoy our wide collection of Ethiopian, African and worldwide News and more contents by subscribing to our channel.
",9801157,92200,817,2023-01-04T23:08:50Z,11996,1.96,5000590
UCZvMKrP8XmP9GAHMloucOaA,Mengizem Media ምንጊዜም ሚዲያ,2012-02-08T02:13:27Z,"Mengizem media is a media that focuses on Ethiopian political,economic and social issues.",3080024,28100,1085,2023-01-04T23:08:50Z,2838,10.91,282312
UC_f89AbX5NPU77YaoaSKRSg,Terara Network,2020-09-26T06:58:30.652446Z,"We were founded on September 26, 2020 by vetran Ethiopian journalist Tamerat Negera Feyisa as a platform for exploring, defining & promoting Ethiopianist ideas through quality web based journalism & commentary. Terara aspires to discuss issues in Politics, Economics, Education, Arts & Letters of Ethiopia & the greater horn. The seed money to start Terara was raised by Tamerat’s friend, Tariku Geleta through crowd funding campaign on December 8, 2019 that enabled Tamerat’s fans around the world to be connected for a common cause of founding an Ethiopianist media in the public sphere. ",3379880,44100,276,2023-01-04T23:08:50Z,12245,2.27,1488933
UCb9fEB6StrknyRiSSzQ7H0A,GEBEYANU,2018-09-29T09:13:46Z,"GEBEYANU is popular for its highly professional and influential TV and
Radio programs. Its involvement began even before it is officially
renamed as GEBEYANU. It started with the name Solomon Shumiye to
be the first private program producer on ETV since 1992 E.C.
GEBEYANU and/or Solomon Shumiye have been familiar brands of the
media business for more than 19 years. Backed by creative talent and
higher education, GEBEYANU’s effort significantly influenced the
industry and now replicating of its content and/or format has become
common experience. The following are among the major productions
that have been transmitted on the national broadcaster, EBC and
Nahoo TV.",10141357,107000,594,2023-01-04T23:08:50Z,17072,4.27,2375025
UCelbYFUaQW3eb9sg3004ZGw,Ethio News - ኢትዮ ኒውስ,2020-11-13T11:38:22.416086Z,"Ethio News provides news, news analysis, opinions on current affairs, produces documentaries, among others, on range of issues in Ethiopia and the Horn of Africa.",24616482,153000,1258,2023-01-04T23:08:50Z,19567,2.14,11503028
UCgBnBckSLo6-uAiejtnEycQ,Feta Daily News,2019-08-19T06:20:18Z,"Welcome to Feta Daily
Feta Daily is Ethiopian Entertainment Media. update our channel on a daily basis.
We have the desire to work with you.
let's Work together contact, business Feta Daily → https://www.facebook.com/FetaTube/
",132853275,550000,832,2023-01-04T23:08:50Z,159679,3.38,39305702
UCilWrw2C8_VkFZ2tE5eKpdQ,Mager Media - ማገር,2020-12-12T05:48:39.995607Z,"እኛው ነን!!
ታሪክ መርምረው፣ ሃሳብ አንጥረው መላ የሚፈጥሩ፣ የእውነትን መንገድ የሚያበሩና የሚመሩ ሊቆቻችንን፤ ግዙፍ አርቅቀው ረቂቅ አግዝፈው የሚያሳዩ ምናባውያን ጠቢቦቻችንን ይዘንና በዘመናዊ የመገናኛ መሳሪያዎች ታግዘን ህዝባችንን በሃሳብ በማገናኘት የወደፊት እድሉን የሚቆጣጠርበትን ማማ የምናቆምለት እኛው ነን!",1085775,21500,292,2023-01-04T23:08:50Z,3718,2.06,527075
UCmAnzjcjIgtWuE6AnBCViTg,OMN,2014-01-19T08:11:25Z,"OMN is an independent, nonpartisan and nonprofit news enterprise whose mission is to produce original and citizen-driven reporting on Oromo and Oromia. For more information visit out website at http://www.oromiamedia.org
",104112772,489000,9099,2023-01-04T23:08:50Z,11442,8.96,11619729
